P_CODE,AREA,PERIMETER,DIST_ID,SURVEY_NAM,VDC_ID,DISTRICT,VDC_NAME,VDC_CODE,ZONE_NAME,REGION,HHs2011,POP_2011,Male2011,Female2011,POPDEN_2011
C-NAR-31-022,38142985.21,33049.19849,31,IPA PANCHAKANYA,22,Makwanpur,IpaPanchakanya,310022,Narayani,Central,459,2497,1256,1241,65.46
C-NAR-31-023,34214872.55,30775.67457,31,KALIKATAR,23,Makwanpur,Kalikatar,310023,Narayani,Central,796,4723,2384,2339,138.04
C-NAR-31-024,77199865.88,48064.11184,31,KANKADA,24,Makwanpur,Kankada,310024,Narayani,Central,1304,7840,3959,3881,101.55
C-NAR-31-025,42151666.28,27836.33702,31,KHAIRANG,25,Makwanpur,Khairang,310025,Narayani,Central,583,3389,1744,1645,80.4
C-NAR-31-026,23872251.28,23630.03879,31,KAGATE,26,Makwanpur,Kogate,310026,Narayani,Central,280,1279,593,686,53.58
C-NAR-31-027,21362101.97,27086.78671,31,KULEKHANI,27,Makwanpur,Kulekhani,310027,Narayani,Central,670,2969,1401,1568,138.99
C-NAR-31-028,56124305.46,59641.50905,31,MAKAWANPURGADHI,28,Makwanpur,Makwanpurgadhi,310028,Narayani,Central,2576,12806,6187,6619,228.17
C-NAR-31-029,93247872.65,80746.21679,31,MANAHARI,29,Makwanpur,Manahari,310029,Narayani,Central,4215,19984,9630,10354,77.89
C-NAR-31-030,18671297.98,24928.60298,31,MANTHALI,30,Makwanpur,Manthali,310030,Narayani,Central,509,2762,1352,1410,147.93
C-NAR-31-031,15874543.78,24959.56922,31,MARKHU,31,Makwanpur,Markhu,310031,Narayani,Central,634,3071,1452,1619,193.45
C-NAR-31-032,92884235.07,51796.44599,31,NAMTAR,32,Makwanpur,Namtar,310032,Narayani,Central,1709,8816,4395,4421,94.91
C-NAR-31-033,29403987.55,27732.8848,31,NIBUWATAR,33,Makwanpur,Nibuwatar,310033,Narayani,Central,884,4259,2006,2253,144.84
C-NAR-31-034,37558326.32,34598.38368,31,PADAMPOKHARI,34,Makwanpur,PadamPokhari,310034,Narayani,Central,3607,17086,7983,9103,454.92
C-NAR-31-035,20362726.89,24665.79155,31,PALUNG,35,Makwanpur,Palung,310035,Narayani,Central,1236,5603,2619,2984,275.17
C-NAR-31-036,108300382,54116.85367,31,RAIGAUN,36,Makwanpur,Raigaun,310036,Narayani,Central,1893,10368,4977,5391,97.09
C-NAR-31-037,48858491.13,43460.78016,31,RAKSIRANG,37,Makwanpur,Raksirang,310037,Narayani,Central,1152,6572,3247,3325,134.51
C-NAR-31-038,58489434.92,41965.20718,31,SARIKHET PALASE,38,Makwanpur,SarikhetPalase,310038,Narayani,Central,1518,8391,4160,4231,143.46
C-NAR-31-039,40134990.05,29309.18345,31,SHIKHARPUR,39,Makwanpur,Shikharpur,310039,Narayani,Central,1054,5896,2851,3045,146.9
C-NAR-31-040,162193314.2,63154.91898,31,SHRIPUR CHHATIWAN,40,Makwanpur,ShreepurChhatiwan,310040,Narayani,Central,4172,20747,9952,10795,127.92
C-NAR-31-041,25282457.98,27978.31917,31,SISNERI,41,Makwanpur,SisneriMahadevsthan,310041,Narayani,Central,739,3245,1554,1691,128.35
C-NAR-31-042,25124319.01,23503.8224,31,SUKAURA,42,Makwanpur,Sukaura,310042,Narayani,Central,654,3525,1721,1804,140.3
C-NAR-31-043,66331956.79,40095.78347,31,THINGAN,43,Makwanpur,Thingan,310043,Narayani,Central,713,4270,2037,2233,64.37
C-NAR-31-044,32586815,25827.29939,31,TISTUNG,44,Makwanpur,TistungDeurali,310044,Narayani,Central,1405,7041,3409,3632,216.07
C-NAR-32-001,3521145.709,8393.15005,32,AJGAIBI,1,Rautahat,Ajagabi,320001,Narayani,Central,548,3785,1987,1798,1056.85
C-NAR-32-002,6123829.186,11588.55983,32,AKOLAWA,2,Rautahat,Akolawa,320002,Narayani,Central,929,7186,3590,3596,1137.81
C-NAR-32-003,7187939.457,10960.99604,32,AURAIYA,3,Rautahat,Auraiya,320003,Narayani,Central,1648,10832,5630,5202,1483.52
C-NAR-32-004,3094629.93,8703.836219,32,BADAHARWA,4,Rautahat,Badharwa,320004,Narayani,Central,802,4949,2616,2333,1596.36
C-NAR-32-005,5657900.906,11171.43779,32,BAGAHI,5,Rautahat,Bagahi,320005,Narayani,Central,973,5837,3003,2834,1078.86
C-NAR-32-006,4912835.225,9140.815658,32,MADANPUR,6,Rautahat,BahuwaMadanpur,320006,Narayani,Central,375,2414,1246,1168,485.89
C-NAR-32-007,5173940.204,10498.92555,32,BAIRIYA,7,Rautahat,Bairiya,320007,Narayani,Central,624,5098,2560,2538,1025.8
C-NAR-32-008,2827730.377,6834.724837,32,BANJARAHA,8,Rautahat,Banjaraha,320008,Narayani,Central,410,2998,1550,1448,987.75
C-NAR-32-009,13434000.47,20049.89337,32,BARIYARPUR,9,Rautahat,Bariyarpur,320009,Narayani,Central,1190,8305,4247,4058,644.83
C-NAR-32-010,9900370.7,15526.99558,32,BASANTAPATTI,10,Rautahat,Basantapatti,320010,Narayani,Central,1096,7733,4027,3706,788.14
C-NAR-32-011,6707733.295,11200.73836,32,BASATPUR,11,Rautahat,Basatpur,320011,Narayani,Central,890,5453,2875,2578,815.27
C-NAR-32-012,6379084.377,11329.17098,32,BASBITI JINGADIYA,12,Rautahat,BasbitiJingadiya,320012,Narayani,Central,878,6388,3296,3092,986.22
C-NAR-32-013,4323368.267,10442.76148,32,PIPRA BHALOHIYA,13,Rautahat,Bhalohiya(Pipra),320013,Narayani,Central,805,4877,2548,2329,1149.56
C-NAR-32-014,2548582.601,6153.666127,32,BHEDIYAHI,14,Rautahat,Bhediyahi,320014,Narayani,Central,466,3436,1768,1668,1384.03
C-NAR-32-015,5475610.079,10832.60313,32,BIRTI,15,Rautahat,Birtiprastoka,320015,Narayani,Central,645,4173,2157,2016,777.67
C-NAR-32-016,55317926.75,48487.20156,32,BISHRAMPUR,16,Rautahat,Bishrampur,320016,Narayani,Central,1869,11948,6152,5796,216.42
C-NAR-32-017,5657506.969,11847.20308,32,BISNUPURWAMANPUR,17,Rautahat,BisunpurwaManpur,320017,Narayani,Central,586,4013,2121,1892,717.07
C-NAR-32-018,3678217.456,8367.417205,32,BRAMHAPURI,18,Rautahat,Brahmapuri,320018,Narayani,Central,698,4153,2147,2006,1106.11
C-NAR-32-019,125860797.6,53730.54852,32,CHANDRANIGAHAPUR,19,Rautahat,Chandranigahapur,320019,Narayani,Central,5015,26163,13030,13133,207.95
C-NAR-32-020,4560016.169,12269.47222,32,DEVHI,20,Rautahat,Debahi,320020,Narayani,Central,998,6926,3551,3375,1461.96
C-NAR-32-021,6847039.839,11304.63342,32,DHARMAPUR,21,Rautahat,Dharmapur,320021,Narayani,Central,1390,9067,4765,4302,1316.84
C-NAR-32-022,3128715.454,7829.82365,32,DHARAHARI,22,Rautahat,Dharhari,320022,Narayani,Central,440,2843,1465,1378,832.97
C-NAR-32-023,3318580.931,7691.30245,32,DIPAHI,23,Rautahat,Dipahi,320023,Narayani,Central,619,3896,2010,1886,1167.22
C-NAR-32-024,24007660.6,23940.13358,32,DUMARIYA (MATIYON),24,Rautahat,Dumariya(Matiauna),320024,Narayani,Central,2759,15448,7651,7797,632.83
C-NAR-32-025,4688677.571,9151.989232,32,DUMARIYA (PAROHA),25,Rautahat,Dumriya(Paroha),320025,Narayani,Central,658,4340,2149,2191,897.01
C-NAR-32-026,6540740.01,12705.93184,32,PHATUHA MAHESHPUR,26,Rautahat,FatuhaMaheshpur,320026,Narayani,Central,746,4605,2063,2542,701.32
C-NAR-32-027,3531225.815,8522.455981,32,HARSAHA PHATUHA,27,Rautahat,FatuwaHarsaha,320027,Narayani,Central,708,4205,2087,2118,707.44
C-NAR-32-028,10120341.03,14487.66976,32,GADHAU BHAGAWANPUR,28,Rautahat,Gadhi(Bhanawanpur),320028,Narayani,Central,145,901,443,458,87.81
C-NAR-32-029,11745584.28,15955.17358,32,GAMHARIYA BIRTA,29,Rautahat,GamhariyaBirta,320029,Narayani,Central,1059,7766,3912,3854,664.9
C-NAR-32-030,9131603.253,14276.195,32,GAMHARIYA PARSA,30,Rautahat,GamhariyaParsa,320030,Narayani,Central,909,6523,3250,3273,710.81
C-NAR-32-031,4474604.324,12037.47745,32,GANGAPIPRA,31,Rautahat,Gangapipara,320031,Narayani,Central,564,3346,1769,1577,738.72
C-NAR-32-032,3539237.681,7746.618949,32,GARUDA BAIRIYA,32,Rautahat,GarudaBairiya,320032,Narayani,Central,741,4708,2515,2193,1354.96
C-NAR-32-033,21651050.93,20471.87431,32,GAUR MUNICIPALITY,33,Rautahat,GaurN.P.,320033,Narayani,Central,5635,34937,18290,16647,1622.4
C-NAR-32-034,2454129.927,6131.403153,32,GEDAHIGUTHI,34,Rautahat,Gedahiguthi,320034,Narayani,Central,709,4719,2392,2327,1764.51
C-NAR-32-035,6669320.448,12423.63838,32,HARDIYA,35,Rautahat,Hadiryapaltuwa,320035,Narayani,Central,671,4174,2145,2029,653.58
C-NAR-32-036,2496638.011,6561.037313,32,HAJMANIYA,36,Rautahat,Hajminiya,320036,Narayani,Central,756,4623,2410,2213,1853.95
C-NAR-32-037,6611287.241,15998.24895,32,HATHIYAHI,37,Rautahat,Hathiyahi,320037,Narayani,Central,759,5296,2719,2577,811.31
C-NAR-32-038,6460200.698,13807.18557,32,INARBARI JYUTAHI,38,Rautahat,IharbariJyutahi,320038,Narayani,Central,926,6567,3363,3204,999.42
C-NAR-32-039,6889372.053,11640.67064,32,INARWA,39,Rautahat,Inaruwa,320039,Narayani,Central,717,4526,2317,2209,653.53
C-NAR-32-040,8687022.689,17183.16573,32,JATAHARA,40,Rautahat,Jatahara,320040,Narayani,Central,1172,8891,4441,4450,1089.24
C-NAR-32-041,4499360.37,8837.496663,32,JAYANAGAR,41,Rautahat,Jayanagar,320041,Narayani,Central,796,5692,2905,2787,1261.22
C-NAR-32-042,4574022.437,9591.721939,32,JETHARAHIYA,42,Rautahat,Jethrahiya,320042,Narayani,Central,664,4225,2146,2079,931.54
C-NAR-32-043,5285313.178,9528.44715,32,JHUNKHUNMA,43,Rautahat,Jhunkhunwa,320043,Narayani,Central,1106,7015,3611,3404,1339.04
C-NAR-32-044,5456849.532,10411.81363,32,JHINGADAWA BELBICHHWA,44,Rautahat,JingadawaBelbichwa,320044,Narayani,Central,919,6173,3089,3084,1121.86
C-NAR-32-045,6317263.17,9991.749992,32,JOKAHA,45,Rautahat,Jowaha(Jokaha),320045,Narayani,Central,1149,8361,4010,4351,1314.95
C-NAR-32-046,36325556.11,35789.7053,32,JUDIBELA,46,Rautahat,Judibela,320046,Narayani,Central,1164,5787,2782,3005,158.57
C-NAR-32-047,40785933.81,43543.19756,32,KANAKPUR,47,Rautahat,Kakanpur,320047,Narayani,Central,1619,10023,5008,5015,244.81
C-NAR-32-048,13162473.47,18819.85956,32,KARKACH KARMAIYA,48,Rautahat,KarkachKarmaiya,320048,Narayani,Central,1121,7563,3941,3622,579.09
C-NAR-32-049,6355311.326,15452.51569,32,KARUNIYA,49,Rautahat,Karuniya,320049,Narayani,Central,1070,7547,3792,3755,1213.63
C-NAR-32-050,521143.8762,3337.656665,32,KATAHARIYA,50,Rautahat,Katahariya,320050,Narayani,Central,1564,9960,5149,4811,1217.45
C-NAR-32-051,4320347.361,8753.114654,32,KHESARAHIYA,51,Rautahat,Khesarhiya,320051,Narayani,Central,534,3046,1571,1475,707.17
C-NAR-32-052,28829087.36,43334.54435,32,LAKSHMINIYA,52,Rautahat,Laxminiya,320052,Narayani,Central,1893,11346,5751,5595,394.16
C-NAR-32-053,2551510.64,7334.366851,32,BHALOHIYA (LAKSHMIPUR),53,Rautahat,Laxmipur(Do),320053,Narayani,Central,986,6922,3507,3415,772.41
C-NAR-32-054,8903403.258,16100.84776,32,LAKSHMIPUR BELBICHHWA,54,Rautahat,LaxmipurBelbichawa,320054,Narayani,Central,634,3560,1896,1664,1370.42
C-NAR-32-055,3045608.76,6934.612472,32,LAUKAHA,55,Rautahat,Lokaha,320055,Narayani,Central,630,4837,2487,2350,1564.6
C-NAR-32-056,4874731.834,9089.467952,32,MADHOPUR,56,Rautahat,Madhopur,320056,Narayani,Central,1135,7609,3932,3677,1568.59
C-NAR-32-057,6218818.747,12421.21597,32,MAHAMADPUR,57,Rautahat,Mahamadpur,320057,Narayani,Central,1277,8347,4376,3971,1319.07
C-NAR-32-058,2520988.731,6585.742948,32,MALAHI,58,Rautahat,Malahi,320058,Narayani,Central,408,2870,1469,1401,1101.96
C-NAR-32-059,6965318.906,14228.93529,32,MARYADPUR,59,Rautahat,Maryadpur,320059,Narayani,Central,812,5407,2811,2596,766.69
C-NAR-32-060,8348629.611,16026.888,32,BHASEDAWA,60,Rautahat,Masedawa,320060,Narayani,Central,1021,6750,3480,3270,810.87
C-NAR-32-061,5340794.653,11014.2082,32,MATHIYA,61,Rautahat,Mathiya,320061,Narayani,Central,797,6013,3088,2925,1099.27
C-NAR-32-062,3571630.782,9756.304237,32,MATSARI,62,Rautahat,Matsari,320062,Narayani,Central,698,4323,2241,2082,1261.95
C-NAR-32-063,5455650.218,9307.54109,32,MITHUAWA,63,Rautahat,Mithuawa,320063,Narayani,Central,646,3898,1999,1899,705.52
C-NAR-32-064,2254914.351,6503.351815,32,MUDBALAWA,64,Rautahat,Mudwalawa,320064,Narayani,Central,1009,4314,2267,2047,1722.75
C-NAR-32-065,6963189.158,10405.07802,32,NARKATIYA,65,Rautahat,NarkatiyaGuthi,320065,Narayani,Central,1089,7891,4042,3849,1117.71
C-NAR-32-066,4157523.899,9192.485458,32,PACHARUKHI,66,Rautahat,Pacharukhi,320066,Narayani,Central,943,5204,2718,2486,1156.4
C-NAR-32-067,10634261.32,15192.1458,32,PATAURA,67,Rautahat,Pataura,320067,Narayani,Central,1173,8052,4132,3920,763.04
C-NAR-32-068,9000756.07,14754.37017,32,PATHARABUDHARAM,68,Rautahat,PatharaBudharampur,320068,Narayani,Central,1007,6972,3595,3377,780.02
C-NAR-32-069,44827019.23,34808.38232,32,PAURAI,69,Rautahat,Paurai,320069,Narayani,Central,1821,9613,4745,4868,213.98
C-NAR-32-070,6758971.944,12224.11186,32,PIPARA (POKHARIYA),70,Rautahat,PiparaPokhariya,320070,Narayani,Central,957,6396,3335,3061,929.25
C-NAR-32-071,5766337.312,12023.19264,32,PIPARIYA (DOSTIYA),71,Rautahat,Pipariya(Dostiya),320071,Narayani,Central,731,4916,2514,2402,843.57
C-NAR-32-072,10104322.77,12705.35272,32,PIPARIYA (PAROHA),72,Rautahat,Pipariya(Paroha),320072,Narayani,Central,1177,8197,4242,3955,819.93
C-NAR-32-073,3537317.6,7301.979072,32,PIPRA BHAGWANPUR,73,Rautahat,PipraBhagwanpur,320073,Narayani,Central,880,6300,3291,3009,1703.27
C-NAR-32-074,9063181.129,14791.53097,32,PIPRA RAJBARA,74,Rautahat,PipraRajbara,320074,Narayani,Central,1055,7008,3656,3352,765.45
C-NAR-32-075,4760909.047,9683.736047,32,POTHIYAHI,75,Rautahat,Pothiyahi,320075,Narayani,Central,989,6913,3541,3372,1500.87
C-NAR-32-076,12636376.66,17024.09219,32,PRATAPPUR PALTUWA,76,Rautahat,PratappurPaltuwa,320076,Narayani,Central,1350,9152,4628,4524,715.99
C-NAR-32-077,6673690.675,11026.20627,32,PREMPUR GONAHI,77,Rautahat,PrempurGunahi,320077,Narayani,Central,1062,7264,3702,3562,1107.09
C-NAR-32-078,7891563.511,13287.51044,32,RAGHUNATHPUR,78,Rautahat,Raghunathpur,320078,Narayani,Central,915,5928,2990,2938,744.89
C-NAR-32-079,6632196.049,13186.15428,32,RAJDEVI,79,Rautahat,Rajdevi,320079,Narayani,Central,754,4421,2310,2111,681.68
C-NAR-32-080,9836242.111,14444.78062,32,RAJPUR PHARHADAWA,80,Rautahat,RajpurFarhadawa,320080,Narayani,Central,2589,17889,8820,9069,1814.1
C-NAR-32-081,3419347.379,7451.80175,32,RAJPUR TULSI,81,Rautahat,RajpurTulsi,320081,Narayani,Central,877,5803,2901,2902,1781.66
C-NAR-32-082,7036719.317,13342.58023,32,RAMAULI BAIRIYA,82,Rautahat,RamoliBairiya,320082,Narayani,Central,918,6377,3329,3048,675.39
C-NAR-32-083,3692031.204,8285.380846,32,RAMPURKHAP,83,Rautahat,RampurKhap,320083,Narayani,Central,776,5233,2686,2547,1348.14
C-NAR-32-084,76051161.18,53402.22479,32,RANGAPUR,84,Rautahat,Rangapur,320084,Narayani,Central,1945,11044,5576,5468,145.13
C-NAR-32-085,5433170.943,11744.50367,32,SAKHUAWA,85,Rautahat,Sakhuawa,320085,Narayani,Central,759,4804,2521,2283,874.19
C-NAR-32-086,12805727.71,15890.82263,32,SAKHUAWA DHAMAURA,86,Rautahat,SakhuwaDhamaura,320086,Narayani,Central,1857,12470,6273,6197,982.76
C-NAR-32-087,10051729.99,15146.99284,32,SAMANPUR,87,Rautahat,Samanpur,320087,Narayani,Central,1290,7926,4049,3877,786.96
C-NAR-32-088,5255337.761,13595.54486,32,SANGRAMPUR,88,Rautahat,Sangrampur,320088,Narayani,Central,915,6175,3148,3027,1130.62
C-NAR-32-089,11835781.36,18474.00932,32,SANTAPUR (DOSTIYA),89,Rautahat,Santapur(Dostiya),320089,Narayani,Central,1089,7409,3760,3649,629.25
C-NAR-32-090,18472496.64,20713.58931,32,SANTAPUR (MATIYON),90,Rautahat,Santpur(Matiaun),320090,Narayani,Central,2686,15048,7650,7398,821.64
C-NAR-32-091,8227068.543,17507.07621,32,SARMUJAWA,91,Rautahat,Sarmujawa,320091,Narayani,Central,1439,10190,5342,4848,1232.39
C-NAR-32-092,4890504.58,10311.06119,32,SARUATHA,92,Rautahat,Saruatha,320092,Narayani,Central,1287,7450,3878,3572,1530.74
C-NAR-32-093,8246238.786,15294.77632,32,SONARNIYA,93,Rautahat,Saunaraniya,320093,Narayani,Central,838,5993,3113,2880,730.15
C-NAR-32-094,9563850.179,19042.63449,32,SHITALPUR BAIRGANIA,94,Rautahat,ShitalpurBairgania,320094,Narayani,Central,1066,7401,3825,3576,786.16
C-NAR-32-095,11616830.9,16467.96244,32,SIMARA BHAWANIPUR,95,Rautahat,SimaraBhawanipur,320095,Narayani,Central,1491,9451,4661,4790,818.06
C-NAR-32-096,7913922.669,15122.09888,32,TEJAPAKAD,96,Rautahat,Tejapakar,320096,Narayani,Central,870,5586,2878,2708,688.84
C-NAR-32-097,9283851.508,13568.76093,32,TENGRAHA,97,Rautahat,Tengraha,320097,Narayani,Central,877,5947,3032,2915,637.65
C-NAR-33-001,6484320.745,15023.28509,33,AMARPATTI,1,Bara,Amarpatti,330001,Narayani,Central,508,3738,1874,1864,576.45
C-NAR-33-002,110531784.3,53451.65718,33,AMLEKHGANJ,2,Bara,Amlekhganj,330002,Narayani,Central,1370,6709,3413,3296,60.7
C-NAR-33-003,5149077.319,10564.64839,33,AMRITGANJ,3,Bara,Amritgang,330003,Narayani,Central,1466,9133,4609,4524,1773.71
C-NAR-33-004,8111886.036,27358.95296,33,AMAW,4,Bara,Avab,330004,Narayani,Central,928,5258,2566,2692,515.19
C-NAR-33-005,4946150.927,10642.2741,33,BABUAIN,5,Bara,Babuain,330005,Narayani,Central,538,3459,1778,1681,699.35
C-NAR-33-006,661213.7704,5071.988748,33,BACHHANPURWA,6,Bara,Bachhanpurwa,330006,Narayani,Central,907,4860,2284,2576,606.49
C-NAR-33-007,11350175.07,19517.04128,33,BADKA PHULBARIYA,7,Bara,BadakiFulbariya,330007,Narayani,Central,904,7107,3739,3368,626.16
C-NAR-33-008,6620330.273,14290.34923,33,BAGAHI,8,Bara,Bagahi,330008,Narayani,Central,451,3491,1811,1680,527.32
C-NAR-33-009,2722967.961,7228.751783,33,BAHUARI,9,Bara,Bahuari,330009,Narayani,Central,646,4965,2574,2391,1823.28
C-NAR-33-010,8762517.986,16896.10137,33,BALIRAMPUR,10,Bara,Balirampur,330010,Narayani,Central,1014,7126,3685,3441,813.24
C-NAR-33-011,4194765.512,11321.38345,33,BAGHBAN,11,Bara,Bandhuwan,330011,Narayani,Central,761,4678,2315,2363,1115.16
C-NAR-33-012,7732537.114,18757.51786,33,BANJARIYA,12,Bara,Banjariya,330012,Narayani,Central,835,5999,3020,2979,617.41
C-NAR-33-013,3037051.596,9727.224579,33,BARAINIYA,13,Bara,Barainiya,330013,Narayani,Central,735,5145,2694,2451,1693.98
C-NAR-33-014,7887058.581,15536.09219,33,BARIYARPUR,14,Bara,Bariyarpur,330014,Narayani,Central,1785,11637,5821,5816,1475.46
C-NAR-33-015,5811780.328,13871.92928,33,BASATPUR,15,Bara,Basantpur,330015,Narayani,Central,1027,6832,3502,3330,1175.57
C-NAR-33-016,4364590.211,12256.47818,33,BATARA,16,Bara,Batara,330016,Narayani,Central,546,3776,1937,1839,865.05
C-NAR-33-017,5869286.6,11493.75248,33,BELDARI,17,Bara,Beldari,330017,Narayani,Central,636,4997,2600,2397,851.36
C-NAR-33-018,7616374.955,13162.43852,33,BANAULI,18,Bara,Benauli,330018,Narayani,Central,746,5108,2666,2442,670.67
C-NAR-33-019,9172424.08,18843.04344,33,BHAGAWANPUR,19,Bara,Bhagawanpur,330019,Narayani,Central,751,5350,2742,2608,583.27
C-NAR-33-020,4906441.993,18705.5645,33,BHALUHI BHARBALIYA,20,Bara,BhaluyeeArwaliya,330020,Narayani,Central,988,6724,3539,3185,1151.97
C-NAR-33-021,58729346.57,39588.09661,33,BHARATGANJ SINAUL,21,Bara,BharatganjSigaul,330021,Narayani,Central,1097,5303,2516,2787,90.29
C-NAR-33-022,6804505,18628.5841,33,BHATAUDA,22,Bara,Bhatauda,330022,Narayani,Central,911,6448,3385,3063,947.59
C-NAR-33-023,9325771.782,20563.40424,33,BHODAHA,23,Bara,Bhodaha,330023,Narayani,Central,1031,6824,3529,3295,731.73
C-NAR-33-024,5011427.725,13484.0986,33,BISHRAMPUR,24,Bara,Bishrampur,330024,Narayani,Central,912,6321,3316,3005,1261.36
C-NAR-33-025,971121.4672,4839.860252,33,BISUNPUR,25,Bara,Bishunpur,330025,Narayani,Central,527,4320,2201,2119,1467.94
C-NAR-33-026,7740546.562,19259.30312,33,BISUNPURWA,26,Bara,Bishunpurwa,330026,Narayani,Central,839,5221,2644,2577,674.52
C-NAR-33-027,5458248.081,11831.8547,33,BUNIYAD,27,Bara,Buniyad,330027,Narayani,Central,782,5651,2976,2675,1035.26
C-NAR-33-028,7335571.009,15042.10294,33,CHHATAPIPRA,28,Bara,Chhatapipra,330028,Narayani,Central,1065,7175,3674,3501,978.07
C-NAR-33-029,5251451.339,14646.30112,33,CHHATAWA,29,Bara,Chhatawa,330029,Narayani,Central,771,5660,2992,2668,1077.88
C-NAR-33-030,9717308.322,20154.24913,33,DAHIYAR,30,Bara,Dahiyar,330030,Narayani,Central,1134,7161,3720,3441,736.94
C-NAR-33-031,1935719.057,6922.6467,33,DEVAPUR,31,Bara,Dewapur,330031,Narayani,Central,642,4716,2432,2284,2435.93
C-NAR-33-032,6099463.969,11931.95127,33,DHARAMNAGAR,32,Bara,DharmaNagar,330032,Narayani,Central,770,5357,2786,2571,878.31
C-NAR-33-033,5522375.882,13753.84393,33,DOHARI,33,Bara,Dohari,330033,Narayani,Central,700,4822,2511,2311,873.21
C-NAR-33-034,37115450.07,29202.63087,33,DUMARWANA,34,Bara,Dumarwana,330034,Narayani,Central,4416,21470,10228,11242,578.48
C-NAR-33-035,15919190.89,28171.51093,33,PHATTEPUR,35,Bara,Fattepur,330035,Narayani,Central,1504,8890,4521,4369,558.45
C-NAR-33-036,2644721.753,10257.11292,33,GADAHAL,36,Bara,Gadhahal,330036,Narayani,Central,545,3193,1627,1566,1207.21
C-NAR-33-037,2534606.523,6899.786242,33,GANJBHAWANIPUR,37,Bara,GanjBhawanipur,330037,Narayani,Central,910,6355,3262,3093,2507.38
C-NAR-33-038,4171978.01,9059.253196,33,GOLGANJ,38,Bara,Golaganj,330038,Narayani,Central,729,5070,2659,2411,1215.29
C-NAR-33-039,33283320.1,62848.49192,33,HARAIYA,39,Bara,Haraiya,330039,Narayani,Central,1714,9710,4788,4922,291.74
C-NAR-33-040,6609498.616,12784.15712,33,HARDIYA,40,Bara,Hardiya,330040,Narayani,Central,739,5158,2732,2426,619.51
C-NAR-33-041,6097486.734,12490.0638,33,HARIHARPUR,41,Bara,Hariharpur,330041,Narayani,Central,804,5458,2832,2626,895.15
C-NAR-33-042,9705907.482,21218.83336,33,INARWAMAL,42,Bara,Inarwamal,330042,Narayani,Central,1070,7668,3967,3701,790.05
C-NAR-33-043,15527368.6,22958.50001,33,INARWASIRA,43,Bara,Inarwasira,330043,Narayani,Central,1607,10612,5385,5227,683.41
C-NAR-33-044,6510474.703,13909.59093,33,ITIYAHI,44,Bara,Itiyahi,330044,Narayani,Central,977,6659,3545,3114,1022.82
C-NAR-33-045,5454915.074,14974.19209,33,JHITAKAIYA (DAKSHIN),45,Bara,Jhitakaiya(Dakshin),330045,Narayani,Central,1181,8836,4664,4172,1619.7
C-NAR-33-046,5991745.914,13528.6082,33,JHITAKAIYA (UTTAR),46,Bara,Jhitakaiya(Uttar),330046,Narayani,Central,964,6467,3261,3206,954.38
C-NAR-33-047,14904818.67,27785.95297,33,JITPUR BHAWANIPUR,47,Bara,JitpurBhawanipur,330047,Narayani,Central,3721,21997,11468,10529,1475.88
C-NAR-33-048,4441215.954,9732.442887,33,KABAHIGOTH,48,Bara,Kabahigoth,330048,Narayani,Central,927,6580,3376,3204,1481.55
C-NAR-33-049,1495787.223,5168.897162,33,KABAHIJABDI,49,Bara,Kabahijabdi,330049,Narayani,Central,645,4267,2131,2136,721.6
C-NAR-33-050,8405475.356,18220.99324,33,KACHORWA,50,Bara,Kachorwa,330050,Narayani,Central,1614,10958,5732,5226,1303.66
C-NAR-33-051,27622928.18,25997.15761,33,KAKADI,51,Bara,Kakadi,330051,Narayani,Central,700,3991,1961,2030,135.18
C-NAR-33-052,18980647.34,26303.44074,33,KALAIYA MUNICIPALITY,52,Bara,KalaiyaN.P.,330052,Narayani,Central,6847,42826,22383,20443,2256.35
C-NAR-33-053,11069357.9,18499.23583,33,KARAIYA,53,Bara,Karaiya,330053,Narayani,Central,843,5313,2716,2597,291.26
C-NAR-33-054,6939803.108,17214.34145,33,KHOPUWA,54,Bara,Khopawa,330054,Narayani,Central,764,5056,2569,2487,728.54
C-NAR-33-055,2669751.709,7975.772535,33,KHUTAWAJABDI,55,Bara,Khutwajabdi,330055,Narayani,Central,717,4737,2398,2339,1774.24
C-NAR-33-056,9381106.64,21858.95474,33,KOLBI,56,Bara,Kolhabi,330056,Narayani,Central,1272,6567,3171,3396,700.01
C-NAR-33-057,5066763.585,16102.09174,33,KUDAWA,57,Bara,Kudawa,330057,Narayani,Central,578,4163,2093,2070,821.62
C-NAR-33-058,6250110.832,16086.37834,33,LAKSMIPUR KOTWALI,58,Bara,LaxmipurKotwali,330058,Narayani,Central,798,5975,3057,2918,955.97
C-NAR-33-059,3329493.695,8216.040181,33,LIPANIMAL,59,Bara,Lipanimal,330059,Narayani,Central,1115,7881,4144,3737,2367.12
C-NAR-33-060,1472698.706,5737.546585,33,MADHURIJABDI,60,Bara,Madhurijabdi,330060,Narayani,Central,478,3258,1652,1606,2212.41
