P_CODE,VDC_NAME,DISTRICT,REGION,MMI_MAX,MMI_MAX,POP_2011,POP_2011,POPDEN_2011,POPDEN_2011,HOUSE_WALL_PERCENT_HIGH_RISK,HOUSE_WALL_PERCENT_HIGH_RISK,HOUSE_ROOF_PERCENT_HIGH_RISK,HOUSE_ROOF_PERCENT_HIGH_RISK,HUMAN_POVERTY_INDEX,HUMAN_POVERTY_INDEX,,,,,,,,,,,,,
C-BAG-24-065,PanautiN. P.,Kavrepalanchok,Central,8.15,9.44,27358,7.41,861.95,6.73,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-066,Panchkhal,Kavrepalanchok,Central,7.97,9.23,12339,6.83,644.55,6.44,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-067,Patalekhet,Kavrepalanchok,Central,8.01,9.27,4009,6.02,396.21,5.95,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-068,PokhariChauri,Kavrepalanchok,Central,7.77,9.00,3176,5.85,432.02,6.04,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-069,PokhariNarayansthan,Kavrepalanchok,Central,7.84,9.08,2945,5.79,177,5.15,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-070,PuranogaunDapcha,Kavrepalanchok,Central,7.97,9.23,1988,5.51,391.44,5.94,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-071,RaviOpi,Kavrepalanchok,Central,7.95,9.20,4315,6.07,418.14,6.01,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-072,Rayalebhir,Kavrepalanchok,Central,8.03,9.30,4302,6.07,174.26,5.14,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-073,Saldhara,Kavrepalanchok,Central,8.19,9.49,2646,5.71,133.95,4.88,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-074,SalleBhumlu,Kavrepalanchok,Central,7.71,8.93,1763,5.42,291.27,5.65,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-075,Salmechakala,Kavrepalanchok,Central,8.24,9.54,1721,5.40,150.67,4.99,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-076,ShankhupatiChour,Kavrepalanchok,Central,8.23,9.54,3372,5.89,503.4,6.19,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-077,Sanowangthali,Kavrepalanchok,Central,7.75,8.98,1509,5.31,118.69,4.75,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-078,Saping,Kavrepalanchok,Central,7.79,9.03,3246,5.86,165.38,5.09,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-079,SaradaBatase,Kavrepalanchok,Central,8.10,9.38,2368,5.63,504.73,6.20,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-080,Saramthali,Kavrepalanchok,Central,7.79,9.02,1071,5.06,235.73,5.44,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-081,SarasyunKhark,Kavrepalanchok,Central,7.83,9.07,5316,6.22,335.66,5.79,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-082,SathigharBhagawati,Kavrepalanchok,Central,7.98,9.24,2657,5.72,221.41,5.38,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-083,SikharAmbote,Kavrepalanchok,Central,8.03,9.30,3711,5.96,138.19,4.91,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-084,SimalchourSyampati,Kavrepalanchok,Central,8.07,9.34,3819,5.98,314.11,5.72,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-085,Simthali,Kavrepalanchok,Central,7.73,8.96,1731,5.41,246.84,5.48,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-086,SipaliChilaune,Kavrepalanchok,Central,7.96,9.21,2878,5.78,118.95,4.76,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-087,SisaKhani,Kavrepalanchok,Central,7.96,9.22,1754,5.42,188.62,5.22,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-088,ThuloParsel,Kavrepalanchok,Central,7.81,9.04,2476,5.67,239.79,5.45,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-089,TukuchaNala,Kavrepalanchok,Central,7.97,9.23,4907,6.16,398.37,5.96,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-24-090,UgrataraJanagal,Kavrepalanchok,Central,8.16,9.45,6953,6.42,1206.64,7.06,97.66,9.74,31.37,3.18,27.34,3.31,,,,,,,,,,,,,
C-BAG-25-001,Asrang,Lalitpur,Central,8.19,9.49,1411,5.26,106.47,4.65,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-002,Badikhel,Lalitpur,Central,8.08,9.36,3576,5.93,611.65,6.39,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-003,Bhardev,Lalitpur,Central,8.14,9.43,2210,5.58,282.13,5.62,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-004,Bhattedanda,Lalitpur,Central,8.19,9.49,2057,5.53,110.91,4.69,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-005,Bisankhunarayan,Lalitpur,Central,7.79,9.03,4484,6.10,644.89,6.44,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-006,Bukhel,Lalitpur,Central,8.17,9.46,1697,5.39,134.84,4.88,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-007,Bungamati,Lalitpur,Central,7.77,9.00,5966,6.30,1534.26,7.30,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-008,Chandanpur,Lalitpur,Central,8.06,9.34,1071,5.06,112.44,4.70,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-009,Chapagaun,Lalitpur,Central,8.05,9.32,16420,7.04,2257.29,7.69,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-010,Chhampi,Lalitpur,Central,7.96,9.22,4753,6.14,860.47,6.73,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-011,Choughare,Lalitpur,Central,8.12,9.40,1884,5.47,243.56,5.47,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-012,Dalchoki,Lalitpur,Central,8.07,9.35,1167,5.12,186.74,5.21,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-013,Devichour,Lalitpur,Central,8.05,9.32,2883,5.78,230.27,5.41,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-014,Dhapakhel,Lalitpur,Central,7.80,9.04,12678,6.85,3452.82,8.11,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-015,Dhusel,Lalitpur,Central,8.12,9.41,1510,5.31,139.26,4.91,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-016,Dukuchhap,Lalitpur,Central,7.94,9.20,2669,5.72,543.51,6.27,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-017,Gimdi,Lalitpur,Central,8.20,9.50,2299,5.61,94.56,4.53,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-018,Godamchaur,Lalitpur,Central,7.75,8.98,4914,6.16,1572.07,7.33,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-019,Godawari,Lalitpur,Central,8.09,9.37,7558,6.48,458.73,6.10,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-020,Gotikhel,Lalitpur,Central,8.06,9.33,1855,5.46,186.49,5.20,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-021,Harisiddhi,Lalitpur,Central,7.81,9.04,10736,6.73,3463.28,8.11,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-022,Ikudol,Lalitpur,Central,8.15,9.44,1878,5.47,151.1,5.00,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-023,Imadol,Lalitpur,Central,7.91,9.16,27327,7.41,6793.65,8.78,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-024,Jharuwarasi,Lalitpur,Central,7.85,9.10,4286,6.06,1124.24,6.99,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-025,Kaleswor,Lalitpur,Central,8.05,9.32,1404,5.26,88.24,4.46,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-026,Khokana,Lalitpur,Central,7.60,8.81,4927,6.17,1554.46,7.32,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-027,LalitpurN.P.,Lalitpur,Central,7.87,9.11,220802,8.92,14570.92,9.54,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-028,Lamatar,Lalitpur,Central,7.94,9.20,8188,6.53,740.46,6.58,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-029,Lele,Lalitpur,Central,8.14,9.42,8411,6.55,349.33,5.83,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-030,Lubhu,Lalitpur,Central,7.79,9.02,10374,6.71,1619.98,7.36,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-031,Malta,Lalitpur,Central,8.18,9.48,1838,5.45,93.2,4.51,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-032,Manikhel,Lalitpur,Central,8.10,9.38,1947,5.49,120.76,4.77,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-033,Nallu,Lalitpur,Central,8.13,9.41,2171,5.57,270.65,5.58,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-034,Pyutar,Lalitpur,Central,8.28,9.59,2056,5.53,166.02,5.09,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-035,Sainbu,Lalitpur,Central,7.74,8.96,19721,7.17,4788.06,8.44,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-036,Sankhu,Lalitpur,Central,8.14,9.43,2277,5.61,159,5.05,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-037,Sidhdipur,Lalitpur,Central,7.84,9.08,6147,6.33,3058.53,7.99,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-038,Sunakothi,Lalitpur,Central,7.71,8.93,10092,6.69,3344.49,8.08,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-039,Thaiba,Lalitpur,Central,7.80,9.04,8261,6.54,3527.67,8.13,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-040,Thecho,Lalitpur,Central,7.79,9.03,10086,6.68,3098.55,8.00,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-041,Thuladurlung,Lalitpur,Central,8.15,9.44,1479,5.29,80.62,4.37,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-25-042,Tikathali,Lalitpur,Central,7.95,9.21,10136,6.69,3366,8.08,95.16,9.40,71.81,7.41,19.18,0.82,,,,,,,,,,,,,
C-BAG-26-001,Bageswari,Bhaktapur,Central,8.09,9.37,5385,6.23,563.44,6.31,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-002,Balkot,Bhaktapur,Central,8.01,9.27,15881,7.01,5591.57,8.59,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-003,BhaktapurN.P.,Bhaktapur,Central,7.89,9.14,81748,8.20,12468.07,9.39,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-004,Changunarayan,Bhaktapur,Central,7.78,9.01,6211,6.33,915.64,6.79,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-005,Chhaling,Bhaktapur,Central,8.02,9.28,8129,6.53,845.81,6.71,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-006,Chitapol,Bhaktapur,Central,7.89,9.14,5619,6.26,1106.56,6.98,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-007,Dadhikot,Bhaktapur,Central,7.93,9.18,11629,6.79,1789.62,7.46,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-008,Duwakot,Bhaktapur,Central,7.84,9.08,10461,6.71,1658.96,7.38,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-009,Gundu,Bhaktapur,Central,7.73,8.95,5689,6.27,765.67,6.61,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-010,Jhaukhel,Bhaktapur,Central,7.82,9.06,7721,6.49,1478.07,7.27,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-011,Kautunje,Bhaktapur,Central,7.87,9.11,19497,7.16,4504.07,8.37,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-012,MadhyapurThimiN.P.,Bhaktapur,Central,8.02,9.29,83036,8.21,7472.76,8.88,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-013,Nagarkot,Bhaktapur,Central,7.86,9.10,4571,6.11,482.38,6.15,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-014,Nankhel,Bhaktapur,Central,7.97,9.23,5509,6.25,809.49,6.67,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-015,Sipadol,Bhaktapur,Central,7.83,9.06,9876,6.67,1217.72,7.07,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-016,Sirutar,Bhaktapur,Central,7.88,9.12,4790,6.14,3504.18,8.12,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-017,Sudal,Bhaktapur,Central,8.08,9.36,7254,6.45,990.59,6.87,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-26-018,Tathali,Bhaktapur,Central,8.05,9.32,5698,6.27,654.88,6.46,96.99,9.64,66.03,6.81,19.43,0.89,,,,,,,,,,,,,
C-BAG-27-001,Aalapot,Kathmandu,Central,7.76,8.99,3159,5.84,2148.39,7.64,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-002,Baad Bhanjyang,Kathmandu,Central,7.79,9.02,3779,5.97,786.81,6.64,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-003,Bajrayogini,Kathmandu,Central,7.75,8.97,4333,6.07,827.11,6.69,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-004,Balambu,Kathmandu,Central,7.59,8.79,7323,6.45,3456.58,8.11,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-005,Baluwa,Kathmandu,Central,7.68,8.89,5467,6.24,779.58,6.63,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-006,Bhadrabas,Kathmandu,Central,7.79,9.02,2388,5.64,1429.09,7.23,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-007,Bhimdhunga,Kathmandu,Central,7.66,8.88,2915,5.78,485.78,6.16,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-008,Budanilkantha,Kathmandu,Central,7.79,9.02,15421,6.99,1102.72,6.97,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-009,Chalnakhel,Kathmandu,Central,7.55,8.75,4365,6.08,792.53,6.64,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-010,ChapaliBhadrakali,Kathmandu,Central,7.69,8.91,10827,6.74,1726.89,7.42,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-011,Chhaimale,Kathmandu,Central,8.12,9.41,4216,6.05,434.04,6.05,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-012,ChouketarDahachok,Kathmandu,Central,7.62,8.83,4036,6.02,635.16,6.42,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-013,Chunikhel,Kathmandu,Central,7.84,9.08,4449,6.09,1237.25,7.09,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-014,Daanchhi,Kathmandu,Central,7.81,9.05,11246,6.76,2251.75,7.68,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-015,Daxinkali,Kathmandu,Central,8.07,9.35,4755,6.14,1032.94,6.91,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-016,Dhapasi,Kathmandu,Central,7.87,9.12,31406,7.51,15410.36,9.60,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-017,Dharmasthali,Kathmandu,Central,7.59,8.79,6530,6.37,3505.55,8.13,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-018,Futung,Kathmandu,Central,7.73,8.95,4792,6.15,3384.92,8.09,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-019,Gagalphedi,Kathmandu,Central,7.79,9.02,5533,6.25,514.01,6.21,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-020,Gokarneswor,Kathmandu,Central,7.87,9.11,7508,6.47,1600.21,7.34,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-021,Goldhunga,Kathmandu,Central,7.50,8.68,16174,7.03,3141.65,8.02,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-022,Gonggabu,Kathmandu,Central,7.84,9.08,54410,7.91,23053.42,10.00,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-023,Gothatar,Kathmandu,Central,7.94,9.19,26169,7.38,5672.94,8.60,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-024,IchangNarayan,Kathmandu,Central,7.65,8.86,24425,7.33,2068.64,7.60,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-025,Indrayani,Kathmandu,Central,7.76,8.98,3361,5.89,1215.09,7.07,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-026,JhorMahankal,Kathmandu,Central,7.51,8.69,4103,6.03,665.76,6.47,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-027,Jitpurphedi,Kathmandu,Central,7.55,8.74,5135,6.20,573.87,6.32,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-028,Jorpati,Kathmandu,Central,7.92,9.17,84567,8.23,17548.66,9.73,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-029,Kabhresthali,Kathmandu,Central,7.67,8.88,4774,6.14,559,6.30,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-030,Kapan,Kathmandu,Central,7.87,9.11,48463,7.82,10407.78,9.21,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-031,KathmanduN.P.,Kathmandu,Central,7.97,9.23,975453,10.00,19724.49,9.84,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-032,KhadkaBhadrakali,Kathmandu,Central,7.82,9.06,10761,6.73,4500.95,8.37,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-033,KirtipurN.P.,Kathmandu,Central,7.76,8.99,65602,8.04,4444.68,8.36,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-034,Lapsephedi,Kathmandu,Central,7.74,8.97,5629,6.26,316.83,5.73,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-035,Machhegaun,Kathmandu,Central,7.70,8.92,3849,5.99,825.46,6.69,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-036,Mahadevathan,Kathmandu,Central,7.81,9.04,15514,7.00,2210.18,7.67,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-037,Mahankal,Kathmandu,Central,7.90,9.15,17997,7.10,4383.32,8.35,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-038,Manmaiju,Kathmandu,Central,7.72,8.94,40416,7.69,13247.89,9.45,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-039,Matatirtha,Kathmandu,Central,7.81,9.04,5982,6.31,965.31,6.84,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-040,Mulpani,Kathmandu,Central,7.86,9.11,11742,6.80,3038.7,7.98,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-041,Naglebhare,Kathmandu,Central,7.75,8.98,4520,6.10,216.74,5.35,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-042,NaikapNayaBhanjyang,Kathmandu,Central,7.72,8.95,7944,6.51,6345.55,8.72,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-043,NaikapPuranoBhanjya,Kathmandu,Central,7.70,8.92,4546,6.11,2612.72,7.83,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-044,Nayapati,Kathmandu,Central,7.76,8.99,7257,6.45,1082.2,6.96,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-045,Pukhulachhi,Kathmandu,Central,7.71,8.93,2676,5.72,1934.35,7.53,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-046,Ramkot,Kathmandu,Central,7.60,8.80,8759,6.58,1512.96,7.29,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-047,Sangla,Kathmandu,Central,7.74,8.96,3622,5.94,605.35,6.38,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-048,Satikhel,Kathmandu,Central,7.83,9.07,4248,6.06,724.06,6.56,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-049,Satungal,Kathmandu,Central,7.59,8.79,10452,6.71,4479.76,8.37,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-050,Seuchatar,Kathmandu,Central,7.76,8.98,13412,6.89,4893,8.46,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-051,Sheshnarayan,Kathmandu,Central,7.88,9.13,3855,5.99,754.78,6.60,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-052,Sitapaila,Kathmandu,Central,7.71,8.93,17909,7.10,5103.65,8.50,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-053,Sundarijal,Kathmandu,Central,7.65,8.86,2552,5.69,72.38,4.26,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-054,Suntol,Kathmandu,Central,7.87,9.11,4819,6.15,394.51,5.95,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-055,Talkududechour,Kathmandu,Central,8.14,9.43,2858,5.77,240.53,5.46,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-056,Thankot,Kathmandu,Central,7.85,9.10,12047,6.81,1959.79,7.55,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-057,Tinthana,Kathmandu,Central,7.76,8.98,9726,6.66,7547.37,8.89,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-058,TokhaChandeswori,Kathmandu,Central,7.81,9.05,3961,6.01,897.29,6.77,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-27-059,TokhaSarswoti,Kathmandu,Central,7.80,9.03,5152,6.20,2662.63,7.85,95.93,9.50,79.58,8.23,22.45,1.82,,,,,,,,,,,,,
C-BAG-28-001,BagesworiChokade,Nuwakot,Central,7.68,8.89,4986,6.17,335.31,5.79,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-002,Balkumari,Nuwakot,Central,7.51,8.70,2486,5.67,187.89,5.21,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-003,Barsunchet,Nuwakot,Central,7.57,8.77,426,4.39,44.34,3.77,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-004,Belkot,Nuwakot,Central,7.82,9.06,7660,6.49,261.51,5.54,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-005,Betini,Nuwakot,Central,7.61,8.81,4372,6.08,128.49,4.83,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-006,Bhadratar,Nuwakot,Central,7.70,8.91,3238,5.86,224.17,5.39,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-007,Bhalche,Nuwakot,Central,7.49,8.67,3488,5.91,117.94,4.75,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-008,BidurN.P.,Nuwakot,Central,7.99,9.25,26750,7.39,799,6.65,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-009,Budhasing,Nuwakot,Central,7.89,9.13,2945,5.79,155.6,5.02,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-010,Bungtang,Nuwakot,Central,7.61,8.81,2117,5.55,152.01,5.00,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
C-BAG-28-011,Charghare,Nuwakot,Central,7.83,9.07,5419,6.23,294.6,5.66,98.37,9.83,20.09,1.99,35.66,5.85,,,,,,,,,,,,,
